"Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3"
2009-10-01,"05:15:00",0.218,"0.102","243.130","1.000","0.000","1.000","0.000"
2009-10-01,"05:16:00",0.218,"0.100","243.080","1.000","0.000","2.000","1.000"
2009-10-01,"05:17:00",0.218,"0.100","243.030","1.000","0.000","1.000","1.000"
2009-10-01,"05:18:00",0.218,"0.102","243.330","1.000","0.000","2.000","0.000"
2009-10-01,"05:19:00",0.218,"0.102","243.340","1.000","0.000","1.000","1.000"
2009-10-01,"05:20:00",0.216,"0.100","242.810","1.000","0.000","2.000","1.000"
2009-10-01,"05:21:00",0.29,"0.176","242.540","1.400","0.000","1.000","0.000"
2009-10-01,"05:22:00",0.37,"0.278","242.560","2.000","0.000","2.000","1.000"
2009-10-01,"05:23:00",0.394,"0.340","242.480","2.000","0.000","1.000","1.000"
2009-10-01,"05:24:00",0.39,"0.340","242.440","2.000","0.000","1.000","0.000"
2009-10-01,"05:25:00",0.386,"0.338","242.470","2.000","0.000","2.000","1.000"
2009-10-01,"05:26:00",0.382,"0.338","242.390","2.000","0.000","1.000","1.000"
2009-10-01,"05:27:00",0.378,"0.338","242.430","2.000","0.000","1.000","0.000"
2009-10-01,"05:28:00",0.794,"0.450","241.940","4.000","0.000","2.000","7.000"
2009-10-01,"05:29:00",1.02,"0.502","241.730","4.600","0.000","1.000","12.000"
2009-10-01,"05:30:00",1.05,"0.502","241.700","4.800","0.000","1.000","12.000"
2009-10-01,"05:31:00",1.068,"0.504","242.050","4.800","0.000","1.000","12.000"
2009-10-01,"05:32:00",0.692,"0.416","242.280","3.600","0.000","2.000","7.000"
2009-10-01,"05:33:00",0.368,"0.342","243.030","2.000","0.000","1.000","0.000"
2009-10-01,"05:34:00",0.368,"0.344","243.320","2.000","0.000","1.000","1.000"
2009-10-01,"05:35:00",0.36,"0.336","243.420","2.000","0.000","1.000","1.000"
2009-10-01,"05:36:00",0.298,"0.240","243.560","1.400","0.000","2.000","0.000"
2009-10-01,"05:37:00",0.296,"0.238","243.580","1.400","0.000","1.000","1.000"
2009-10-01,"05:38:00",0.296,"0.238","243.160","1.400","0.000","1.000","1.000"
2009-10-01,"05:39:00",0.294,"0.236","243.040","1.400","0.000","1.000","0.000"
2009-10-01,"05:40:00",0.294,"0.236","243.090","1.400","0.000","2.000","1.000"
2009-10-01,"05:41:00",0.226,"0.134","243.010","1.000","0.000","1.000","1.000"
2009-10-01,"05:42:00",0.204,"0.100","243.090","0.800","0.000","1.000","0.000"
2009-10-01,"05:43:00",0.204,"0.100","243.200","0.800","0.000","1.000","1.000"
2009-10-01,"05:44:00",0.204,"0.100","243.260","0.800","0.000","1.000","1.000"
2009-10-01,"05:45:00",0.204,"0.100","243.180","0.800","0.000","2.000","0.000"
2009-10-01,"05:46:00",0.204,"0.100","243.160","0.800","0.000","1.000","1.000"
2009-10-01,"05:47:00",0.202,"0.100","243.050","0.800","0.000","1.000","1.000"
2009-10-01,"05:48:00",0.202,"0.100","243.040","0.800","0.000","1.000","0.000"
2009-10-01,"05:49:00",0.202,"0.098","242.690","0.800","0.000","1.000","1.000"
2009-10-01,"05:50:00",0.202,"0.098","242.750","0.800","0.000","2.000","1.000"
2009-10-01,"05:51:00",0.204,"0.100","243.430","0.800","0.000","1.000","0.000"
2009-10-01,"05:52:00",0.204,"0.102","244.080","0.800","0.000","1.000","1.000"
2009-10-01,"05:53:00",0.204,"0.102","244.020","0.800","0.000","1.000","1.000"
2009-10-01,"05:54:00",0.204,"0.100","243.770","0.800","0.000","1.000","0.000"
2009-10-01,"05:55:00",0.204,"0.100","243.710","0.800","0.000","2.000","1.000"
2009-10-01,"05:56:00",0.204,"0.102","243.920","0.800","0.000","1.000","1.000"
2009-10-01,"05:57:00",0.204,"0.100","243.600","0.800","0.000","1.000","0.000"
2009-10-01,"05:58:00",0.202,"0.100","243.310","0.800","0.000","1.000","1.000"
2009-10-01,"05:59:00",0.202,"0.100","243.190","0.800","0.000","1.000","1.000"
2009-10-01,"06:00:00",0.162,"0.000","243.500","0.600","0.000","1.000","0.000"
2009-10-01,"06:01:00",0.128,"0.000","243.560","0.400","0.000","0.000","1.000"
2009-10-01,"06:02:00",0.128,"0.000","243.140","0.400","0.000","0.000","1.000"
2009-10-01,"06:03:00",0.128,"0.000","242.990","0.400","0.000","0.000","0.000"
2009-10-01,"06:04:00",0.194,"0.000","242.750","1.000","0.000","0.000","1.000"
2009-10-01,"06:05:00",0.238,"0.112","242.410","1.000","0.000","0.000","1.000"
2009-10-01,"06:06:00",0.234,"0.112","242.470","1.000","0.000","0.000","0.000"
2009-10-01,"06:07:00",0.232,"0.112","242.750","1.000","0.000","0.000","1.000"
2009-10-01,"06:08:00",0.23,"0.112","242.590","1.000","0.000","0.000","1.000"
2009-10-01,"06:09:00",0.228,"0.112","242.330","1.000","0.000","0.000","0.000"
2009-10-01,"06:10:00",0.226,"0.110","241.840","1.000","0.000","0.000","1.000"
2009-10-01,"06:11:00",0.256,"0.130","241.120","1.200","0.000","0.000","1.000"
2009-10-01,"06:12:00",0.3,"0.212","240.860","1.400","0.000","0.000","0.000"
2009-10-01,"06:13:00",0.298,"0.210","240.760","1.400","0.000","0.000","1.000"
2009-10-01,"06:14:00",0.298,"0.210","240.810","1.400","0.000","0.000","0.000"
2009-10-01,"06:15:00",0.296,"0.212","241.030","1.400","0.000","0.000","1.000"
2009-10-01,"06:16:00",0.294,"0.212","241.030","1.400","0.000","0.000","1.000"
2009-10-01,"06:17:00",0.292,"0.212","240.810","1.400","0.000","0.000","0.000"
2009-10-01,"06:18:00",0.29,"0.210","240.390","1.400","0.000","0.000","1.000"
2009-10-01,"06:19:00",0.288,"0.208","240.000","1.400","0.000","0.000","1.000"
2009-10-01,"06:20:00",0.288,"0.206","239.790","1.400","0.000","0.000","0.000"
2009-10-01,"06:21:00",0.29,"0.212","241.300","1.400","0.000","0.000","1.000"
2009-10-01,"06:22:00",0.288,"0.214","241.630","1.400","0.000","0.000","1.000"
2009-10-01,"06:23:00",0.29,"0.216","242.330","1.400","0.000","0.000","0.000"
2009-10-01,"06:24:00",0.248,"0.156","242.690","1.200","0.000","0.000","1.000"
2009-10-01,"06:25:00",0.15,"0.000","242.540","0.600","0.000","0.000","1.000"
2009-10-01,"06:26:00",0.128,"0.000","242.500","0.400","0.000","0.000","0.000"
2009-10-01,"06:27:00",0.128,"0.000","242.510","0.400","0.000","0.000","1.000"
2009-10-01,"06:28:00",0.128,"0.000","242.550","0.400","0.000","0.000","1.000"
2009-10-01,"06:29:00",0.128,"0.000","242.300","0.400","0.000","0.000","0.000"
2009-10-01,"06:30:00",0.126,"0.000","241.780","0.400","0.000","0.000","1.000"
2009-10-01,"06:31:00",0.128,"0.000","241.910","0.400","0.000","0.000","1.000"
2009-10-01,"06:32:00",0.128,"0.000","242.490","0.400","0.000","0.000","0.000"
2009-10-01,"06:33:00",0.128,"0.000","242.060","0.400","0.000","0.000","1.000"
2009-10-01,"06:34:00",0.126,"0.000","241.730","0.400","0.000","0.000","1.000"
2009-10-01,"06:35:00",0.126,"0.000","241.800","0.400","0.000","0.000","0.000"
2009-10-01,"06:36:00",0.126,"0.000","241.520","0.400","0.000","0.000","1.000"
2009-10-01,"06:37:00",0.454,"0.062","241.420","2.400","0.000","0.000","6.000"
2009-10-01,"06:38:00",0.77,"0.136","240.830","3.200","0.000","0.000","11.000"
2009-10-01,"06:39:00",0.8,"0.134","240.640","3.400","0.000","0.000","12.000"
2009-10-01,"06:40:00",0.822,"0.134","240.900","3.400","0.000","0.000","12.000"
2009-10-01,"06:41:00",0.42,"0.000","241.320","2.200","0.000","0.000","6.000"
2009-10-01,"06:42:00",0.128,"0.000","241.270","0.400","0.000","0.000","1.000"
2009-10-01,"06:43:00",0.126,"0.000","241.050","0.400","0.000","0.000","0.000"
2009-10-01,"06:44:00",0.126,"0.000","241.310","0.400","0.000","0.000","1.000"
2009-10-01,"06:45:00",0.128,"0.000","241.930","0.400","0.000","0.000","1.000"
2009-10-01,"06:46:00",0.128,"0.000","242.290","0.400","0.000","0.000","0.000"
2009-10-01,"06:47:00",0.128,"0.000","242.500","0.400","0.000","0.000","1.000"
2009-10-01,"06:48:00",0.216,"0.068","242.350","1.000","0.000","0.000","1.000"
2009-10-01,"06:49:00",0.346,"0.140","242.250","1.600","0.000","0.000","0.000"
2009-10-01,"06:50:00",1.16,"0.138","241.600","5.200","0.000","0.000","1.000"
2009-10-01,"06:51:00",1.47,"0.134","240.560","6.000","0.000","0.000","0.000"
2009-10-01,"06:52:00",1.458,"0.134","240.120","6.000","0.000","0.000","1.000"
2009-10-01,"06:53:00",2.07,"0.130","240.500","9.000","0.000","0.000","1.000"
2009-10-01,"06:54:00",2.094,"0.144","240.590","9.000","0.000","0.000","0.000"
2009-10-01,"06:55:00",2.732,"0.122","239.670","11.600","0.000","0.000","4.000"
2009-10-01,"06:56:00",3.584,"0.112","237.970","15.000","0.000","0.000","19.000"
2009-10-01,"06:57:00",3.642,"0.136","237.450","15.400","0.000","0.000","18.000"
2009-10-01,"06:58:00",3.944,"0.254","237.640","16.600","0.000","0.000","19.000"
2009-10-01,"06:59:00",4.002,"0.260","237.430","17.000","0.000","0.000","18.000"
2009-10-01,"07:00:00",3.182,"0.244","239.120","13.600","0.000","0.000","18.000"
2009-10-01,"07:01:00",3.798,"0.352","238.770","16.200","0.000","0.000","18.000"
2009-10-01,"07:02:00",3.366,"0.260","238.860","14.400","0.000","0.000","18.000"
2009-10-01,"07:03:00",2.356,"0.232","239.860","9.800","0.000","0.000","19.000"
2009-10-01,"07:04:00",2.65,"0.244","239.560","11.000","0.000","0.000","18.000"
2009-10-01,"07:05:00",2.734,"0.240","238.520","11.400","0.000","0.000","18.000"
2009-10-01,"07:06:00",2.756,"0.244","239.570","11.400","0.000","0.000","18.000"
2009-10-01,"07:07:00",2.714,"0.186","239.760","11.200","0.000","0.000","19.000"
2009-10-01,"07:08:00",2.658,"0.112","239.390","11.000","0.000","0.000","18.000"
2009-10-01,"07:09:00",2.65,"0.112","238.960","11.000","0.000","0.000","18.000"
2009-10-01,"07:10:00",2.822,"0.110","238.710","11.800","0.000","0.000","18.000"
2009-10-01,"07:11:00",2.9,"0.108","237.720","12.200","0.000","0.000","18.000"
2009-10-01,"07:12:00",2.892,"0.106","237.080","12.200","0.000","0.000","18.000"
2009-10-01,"07:13:00",2.914,"0.108","237.360","12.200","0.000","0.000","18.000"
2009-10-01,"07:14:00",2.93,"0.110","238.080","12.200","0.000","0.000","18.000"
2009-10-01,"07:15:00",2.944,"0.110","238.480","12.200","0.000","0.000","18.000"
2009-10-01,"07:16:00",2.984,"0.108","238.340","12.400","0.000","0.000","18.000"
2009-10-01,"07:17:00",3.082,"0.000","237.350","13.000","0.000","0.000","18.000"
2009-10-01,"07:18:00",3.178,"0.000","237.150","13.400","0.000","0.000","17.000"
2009-10-01,"07:19:00",2.94,"0.000","237.330","12.400","0.000","0.000","18.000"
2009-10-01,"07:20:00",2.832,"0.000","237.050","11.800","0.000","0.000","18.000"
2009-10-01,"07:21:00",2.83,"0.000","237.000","11.800","0.000","0.000","18.000"
2009-10-01,"07:22:00",2.838,"0.000","237.360","11.800","0.000","0.000","18.000"
2009-10-01,"07:23:00",2.842,"0.000","237.590","11.800","0.000","0.000","18.000"
2009-10-01,"07:24:00",2.734,"0.000","236.980","11.400","0.000","0.000","18.000"
2009-10-01,"07:25:00",2.692,"0.000","237.210","11.400","0.000","0.000","17.000"
2009-10-01,"07:26:00",2.07,"0.000","238.330","8.600","0.000","0.000","18.000"
2009-10-01,"07:27:00",1.93,"0.000","238.330","8.000","0.000","0.000","18.000"
2009-10-01,"07:28:00",1.904,"0.000","238.700","7.800","0.000","0.000","19.000"
2009-10-01,"07:29:00",1.906,"0.000","239.070","7.800","0.000","0.000","18.000"
2009-10-01,"07:30:00",1.948,"0.048","238.870","8.200","0.000","0.000","18.000"
2009-10-01,"07:31:00",2,"0.136","238.240","8.400","0.000","0.000","18.000"
2009-10-01,"07:32:00",2.006,"0.138","238.710","8.400","0.000","0.000","18.000"
2009-10-01,"07:33:00",1.992,"0.134","237.820","8.400","0.000","0.000","18.000"
2009-10-01,"07:34:00",2.004,"0.136","238.430","8.400","0.000","0.000","18.000"
2009-10-01,"07:35:00",1.99,"0.128","238.620","8.200","0.000","0.000","18.000"
2009-10-01,"07:36:00",1.954,"0.098","237.830","8.200","0.000","0.000","18.000"
2009-10-01,"07:37:00",1.956,"0.102","238.470","8.200","0.000","0.000","18.000"
2009-10-01,"07:38:00",2.054,"0.180","238.400","8.600","0.000","0.000","18.000"
2009-10-01,"07:39:00",2.252,"0.214","237.490","9.400","0.000","1.000","18.000"
2009-10-01,"07:40:00",2.512,"0.270","237.150","10.600","0.000","2.000","21.000"
2009-10-01,"07:41:00",2.89,"0.350","236.410","12.200","0.000","1.000","29.000"
2009-10-01,"07:42:00",2.914,"0.348","236.230","12.400","0.000","2.000","28.000"
2009-10-01,"07:43:00",3.014,"0.348","236.260","12.800","0.000","1.000","29.000"
2009-10-01,"07:44:00",3.06,"0.350","236.700","13.000","0.000","1.000","30.000"
2009-10-01,"07:45:00",2.428,"0.268","236.910","10.400","0.000","2.000","22.000"
2009-10-01,"07:46:00",2.292,"0.214","237.500","9.600","0.000","1.000","18.000"
2009-10-01,"07:47:00",2.24,"0.214","237.240","9.400","0.000","2.000","18.000"
2009-10-01,"07:48:00",2.224,"0.214","237.340","9.400","0.000","1.000","18.000"
2009-10-01,"07:49:00",2.34,"0.226","237.420","9.800","0.000","2.000","18.000"
2009-10-01,"07:50:00",2.434,"0.312","237.690","10.200","0.000","1.000","18.000"
2009-10-01,"07:51:00",3.256,"0.192","236.730","13.800","0.000","1.000","18.000"
2009-10-01,"07:52:00",2.504,"0.186","237.970","10.600","0.000","2.000","18.000"
2009-10-01,"07:53:00",2.238,"0.188","237.810","9.400","0.000","1.000","18.000"
2009-10-01,"07:54:00",2.172,"0.188","237.710","9.000","0.000","1.000","18.000"
2009-10-01,"07:55:00",2.17,"0.188","237.790","9.000","0.000","2.000","18.000"
2009-10-01,"07:56:00",2.068,"0.188","238.290","8.600","0.000","1.000","18.000"
2009-10-01,"07:57:00",1.664,"0.178","238.400","7.000","0.000","1.000","18.000"
2009-10-01,"07:58:00",1.658,"0.176","238.060","7.000","0.000","1.000","18.000"
2009-10-01,"07:59:00",1.7,"0.266","238.380","7.200","0.000","2.000","18.000"
2009-10-01,"08:00:00",1.716,"0.292","238.400","7.200","0.000","1.000","18.000"
2009-10-01,"08:01:00",1.662,"0.178","238.600","7.000","0.000","1.000","18.000"
2009-10-01,"08:02:00",1.656,"0.178","238.190","7.000","0.000","1.000","18.000"
2009-10-01,"08:03:00",1.648,"0.178","238.090","6.800","0.000","2.000","18.000"
2009-10-01,"08:04:00",1.594,"0.178","238.160","6.600","0.000","1.000","18.000"
2009-10-01,"08:05:00",1.608,"0.178","238.850","6.600","0.000","1.000","18.000"
2009-10-01,"08:06:00",1.61,"0.096","238.880","6.600","0.000","1.000","18.000"
2009-10-01,"08:07:00",1.584,"0.064","238.140","6.600","0.000","1.000","18.000"
2009-10-01,"08:08:00",1.588,"0.064","238.470","6.600","0.000","2.000","18.000"
2009-10-01,"08:09:00",1.584,"0.066","238.410","6.600","0.000","1.000","18.000"
2009-10-01,"08:10:00",1.584,"0.068","238.500","6.600","0.000","1.000","18.000"
2009-10-01,"08:11:00",1.566,"0.066","237.470","6.600","0.000","1.000","18.000"
2009-10-01,"08:12:00",2.522,"0.274","236.040","11.400","0.000","1.000","18.000"
2009-10-01,"08:13:00",1.574,"0.064","237.720","6.600","0.000","1.000","18.000"
2009-10-01,"08:14:00",1.614,"0.092","237.680","6.800","0.000","2.000","17.000"
2009-10-01,"08:15:00",1.684,"0.192","237.520","7.000","0.000","1.000","18.000"
2009-10-01,"08:16:00",1.674,"0.190","237.150","7.000","0.000","1.000","18.000"
2009-10-01,"08:17:00",1.676,"0.192","237.590","7.000","0.000","1.000","18.000"
2009-10-01,"08:18:00",1.664,"0.190","236.940","7.000","0.000","1.000","18.000"
2009-10-01,"08:19:00",1.676,"0.192","237.830","7.000","0.000","2.000","18.000"
2009-10-01,"08:20:00",1.672,"0.192","237.940","7.000","0.000","1.000","18.000"
2009-10-01,"08:21:00",1.672,"0.192","237.920","7.000","0.000","1.000","18.000"
2009-10-01,"08:22:00",1.672,"0.194","238.050","7.000","0.000","1.000","18.000"
2009-10-01,"08:23:00",1.674,"0.196","238.360","7.000","0.000","1.000","18.000"
2009-10-01,"08:24:00",1.67,"0.194","237.990","7.000","0.000","1.000","18.000"
2009-10-01,"08:25:00",1.672,"0.196","238.450","7.000","0.000","2.000","18.000"
2009-10-01,"08:26:00",1.614,"0.102","238.260","6.800","0.000","0.000","18.000"
2009-10-01,"08:27:00",1.596,"0.076","238.020","6.600","0.000","0.000","18.000"
2009-10-01,"08:28:00",1.594,"0.076","237.800","6.600","0.000","0.000","18.000"
2009-10-01,"08:29:00",1.594,"0.078","238.300","6.600","0.000","0.000","18.000"
2009-10-01,"08:30:00",1.576,"0.078","237.610","6.600","0.000","0.000","18.000"
2009-10-01,"08:31:00",1.554,"0.084","237.630","6.400","0.000","0.000","18.000"
2009-10-01,"08:32:00",1.556,"0.084","237.900","6.400","0.000","0.000","18.000"
2009-10-01,"08:33:00",1.56,"0.084","238.320","6.400","0.000","0.000","18.000"
2009-10-01,"08:34:00",1.88,"0.104","237.660","8.000","0.000","0.000","23.000"
2009-10-01,"08:35:00",2.142,"0.130","237.050","9.000","0.000","0.000","29.000"
2009-10-01,"08:36:00",2.2,"0.194","236.990","9.200","0.000","0.000","29.000"
2009-10-01,"08:37:00",2.222,"0.196","237.240","9.400","0.000","0.000","29.000"
2009-10-01,"08:38:00",2.234,"0.198","237.760","9.400","0.000","0.000","30.000"
2009-10-01,"08:39:00",1.772,"0.102","238.070","7.600","0.000","0.000","22.000"
2009-10-01,"08:40:00",1.542,"0.056","238.270","6.400","0.000","0.000","18.000"
2009-10-01,"08:41:00",1.54,"0.056","238.270","6.400","0.000","0.000","18.000"
2009-10-01,"08:42:00",1.532,"0.056","237.890","6.400","0.000","0.000","18.000"
2009-10-01,"08:43:00",1.534,"0.056","238.100","6.400","0.000","0.000","18.000"
2009-10-01,"08:44:00",1.534,"0.056","238.070","6.400","0.000","0.000","18.000"
2009-10-01,"08:45:00",1.54,"0.056","238.640","6.400","0.000","0.000","18.000"
2009-10-01,"08:46:00",1.538,"0.056","238.620","6.400","0.000","0.000","18.000"
2009-10-01,"08:47:00",2.77,"0.046","237.540","11.600","0.000","0.000","18.000"
2009-10-01,"08:48:00",2.636,"0.046","237.200","11.200","0.000","0.000","18.000"
2009-10-01,"08:49:00",1.532,"0.056","238.270","6.400","0.000","0.000","18.000"
2009-10-01,"08:50:00",1.526,"0.050","238.050","6.400","0.000","0.000","18.000"
2009-10-01,"08:51:00",1.464,"0.000","238.160","6.000","0.000","0.000","18.000"
2009-10-01,"08:52:00",1.464,"0.000","238.170","6.000","0.000","0.000","18.000"
2009-10-01,"08:53:00",1.474,"0.000","238.950","6.000","0.000","0.000","18.000"
2009-10-01,"08:54:00",1.474,"0.000","239.010","6.000","0.000","0.000","18.000"
2009-10-01,"08:55:00",1.466,"0.000","238.310","6.000","0.000","0.000","18.000"
2009-10-01,"08:56:00",1.468,"0.000","238.520","6.000","0.000","0.000","18.000"
2009-10-01,"08:57:00",1.47,"0.000","238.710","6.000","0.000","0.000","18.000"
2009-10-01,"08:58:00",1.582,"0.082","238.520","6.600","0.000","0.000","18.000"
2009-10-01,"08:59:00",1.576,"0.086","238.810","6.600","0.000","0.000","18.000"
2009-10-01,"09:00:00",1.598,"0.092","241.110","6.600","0.000","0.000","19.000"
2009-10-01,"09:01:00",1.592,"0.090","240.770","6.600","0.000","0.000","18.000"
2009-10-01,"09:02:00",1.592,"0.092","240.910","6.600","0.000","0.000","19.000"
2009-10-01,"09:03:00",1.466,"0.092","240.580","6.000","0.000","0.000","18.000"
2009-10-01,"09:04:00",1.302,"0.096","241.170","5.400","0.000","0.000","18.000"
2009-10-01,"09:05:00",1.298,"0.094","240.970","5.400","0.000","0.000","19.000"
2009-10-01,"09:06:00",1.298,"0.094","240.930","5.400","0.000","0.000","18.000"
2009-10-01,"09:07:00",1.302,"0.096","241.470","5.400","0.000","0.000","19.000"
2009-10-01,"09:08:00",1.3,"0.094","241.270","5.400","0.000","0.000","18.000"
2009-10-01,"09:09:00",1.294,"0.094","240.820","5.400","0.000","0.000","19.000"
2009-10-01,"09:10:00",1.298,"0.094","241.200","5.400","0.000","0.000","18.000"
2009-10-01,"09:11:00",1.3,"0.096","241.530","5.400","0.000","0.000","19.000"
2009-10-01,"09:12:00",1.296,"0.096","241.260","5.400","0.000","0.000","18.000"
2009-10-01,"09:13:00",1.294,"0.094","240.960","5.200","0.000","0.000","18.000"
2009-10-01,"09:14:00",1.294,"0.094","241.070","5.200","0.000","0.000","19.000"
2009-10-01,"09:15:00",1.294,"0.094","241.130","5.200","0.000","0.000","18.000"
2009-10-01,"09:16:00",1.292,"0.094","240.890","5.200","0.000","0.000","19.000"
2009-10-01,"09:17:00",1.282,"0.076","241.230","5.200","0.000","0.000","18.000"
2009-10-01,"09:18:00",1.206,"0.000","241.270","5.000","0.000","0.000","19.000"
2009-10-01,"09:19:00",1.206,"0.000","241.230","5.000","0.000","0.000","18.000"
2009-10-01,"09:20:00",1.2,"0.000","240.750","5.000","0.000","0.000","18.000"
2009-10-01,"09:21:00",1.198,"0.000","240.560","4.800","0.000","0.000","19.000"
2009-10-01,"09:22:00",1.198,"0.000","240.660","5.000","0.000","0.000","18.000"
2009-10-01,"09:23:00",1.204,"0.000","241.110","5.000","0.000","0.000","19.000"
2009-10-01,"09:24:00",1.194,"0.000","240.200","4.800","0.000","0.000","18.000"
2009-10-01,"09:25:00",1.25,"0.000","240.660","5.200","0.000","0.000","18.000"
2009-10-01,"09:26:00",1.274,"0.064","240.810","5.200","0.000","0.000","19.000"
